년월,시도명,읍면동명,업종명,이용자수,이용금액,총 유동인구,데이터기준일자
2019-01,서귀포시,예래동,화장품 및 방향제 소매업,1,90000,8463679.019,2020-12-15
2019-01,서귀포시,예래동,휴양콘도 운영업,156,70651964,8463679.019,2020-12-15
2019-01,서귀포시,정방동,건강보조식품 소매업,89,18988520,5491258.227999999,2020-12-15
2019-01,서귀포시,정방동,과실 및 채소 소매업,5670,372528695,5491258.227999999,2020-12-15
2019-01,서귀포시,정방동,관광 민예품 및 선물용품 소매업,1387,31993950,5491258.227999999,2020-12-15
2019-01,서귀포시,정방동,그외 기타 종합 소매업,92,14596800,5491258.227999999,2020-12-15
2019-01,서귀포시,정방동,기타 외국식 음식점업,824,46171500,5491258.227999999,2020-12-15
2019-01,서귀포시,정방동,기타 주점업,1027,211194005,5491258.227999999,2020-12-15
2019-01,서귀포시,정방동,기타음식료품위주종합소매업,2677,252072440,5491258.227999999,2020-12-15
2019-01,서귀포시,정방동,마사지업,13,1950000,5491258.227999999,2020-12-15
2019-01,서귀포시,정방동,비알콜 음료점업,5260,64448610,5491258.227999999,2020-12-15
2019-01,서귀포시,정방동,빵 및 과자류 소매업,7185,123988690,5491258.227999999,2020-12-15
2019-01,서귀포시,정방동,서양식 음식점업,5208,164898610,5491258.227999999,2020-12-15
2019-01,서귀포시,정방동,수산물 소매업,4769,387426036,5491258.227999999,2020-12-15
2019-01,서귀포시,정방동,슈퍼마켓,9208,201210870,5491258.227999999,2020-12-15
2019-01,서귀포시,정방동,스포츠 및 레크레이션 용품 임대업,2680,419241570,5491258.227999999,2020-12-15
2019-01,서귀포시,정방동,여관업,3260,640918554,5491258.227999999,2020-12-15
2019-01,서귀포시,정방동,여행사업,131,7148700,5491258.227999999,2020-12-15
2019-01,서귀포시,정방동,욕탕업,48,3985600,5491258.227999999,2020-12-15
2019-01,서귀포시,정방동,육류 소매업,1929,209077656,5491258.227999999,2020-12-15
2019-01,서귀포시,정방동,일반유흥 주점업,2694,712742733,5491258.227999999,2020-12-15
2019-01,서귀포시,정방동,일식 음식점업,6046,509562400,5491258.227999999,2020-12-15
2019-01,서귀포시,정방동,전시 및 행사 대행업,1,420000,5491258.227999999,2020-12-15
2019-01,서귀포시,정방동,중식 음식점업,2782,97033250,5491258.227999999,2020-12-15
2019-01,서귀포시,정방동,차량용 주유소 운영업,1705,145366465,5491258.227999999,2020-12-15
2019-01,서귀포시,정방동,체인화 편의점,39611,418197205,5491258.227999999,2020-12-15
2019-01,서귀포시,정방동,"피자, 햄버거, 샌드위치 및 유사 음식점업",8022,111221450,5491258.227999999,2020-12-15
2019-01,서귀포시,정방동,한식 음식점업,38005,1782273439,5491258.227999999,2020-12-15
2019-01,서귀포시,정방동,호텔업,32,2955000,5491258.227999999,2020-12-15
2019-01,서귀포시,정방동,화장품 및 방향제 소매업,1887,141506478,5491258.227999999,2020-12-15
2019-01,서귀포시,중문동,과실 및 채소 소매업,885,101399190,10436189.69,2020-12-15
2019-01,서귀포시,중문동,관광 민예품 및 선물용품 소매업,162,5299140,10436189.69,2020-12-15
2019-01,서귀포시,중문동,그외 기타 스포츠시설 운영업,56,7094000,10436189.69,2020-12-15
2019-01,서귀포시,중문동,그외 기타 종합 소매업,12,6860000,10436189.69,2020-12-15
2019-01,서귀포시,중문동,기타 외국식 음식점업,717,32246000,10436189.69,2020-12-15
2019-01,서귀포시,중문동,기타 주점업,140,25942000,10436189.69,2020-12-15
2019-01,서귀포시,중문동,기타음식료품위주종합소매업,8789,360195230,10436189.69,2020-12-15
2019-01,서귀포시,중문동,마사지업,10,1460000,10436189.69,2020-12-15
2019-01,서귀포시,중문동,면세점,3546,544850285,10436189.69,2020-12-15
2019-01,서귀포시,중문동,비알콜 음료점업,841,7265550,10436189.69,2020-12-15
2019-01,서귀포시,중문동,빵 및 과자류 소매업,2919,45589540,10436189.69,2020-12-15
2019-01,서귀포시,중문동,서양식 음식점업,3319,115492410,10436189.69,2020-12-15
2019-01,서귀포시,중문동,수산물 소매업,423,58194800,10436189.69,2020-12-15
2019-01,서귀포시,중문동,슈퍼마켓,5854,228239772,10436189.69,2020-12-15
2019-01,서귀포시,중문동,스포츠 및 레크레이션 용품 임대업,379,17444400,10436189.69,2020-12-15
2019-01,서귀포시,중문동,여관업,1582,317194048,10436189.69,2020-12-15
2019-01,서귀포시,중문동,욕탕업,55,530500,10436189.69,2020-12-15
2019-01,서귀포시,중문동,육류 소매업,6,817000,10436189.69,2020-12-15
2019-01,서귀포시,중문동,일반유흥 주점업,350,46543800,10436189.69,2020-12-15
2019-01,서귀포시,중문동,일식 음식점업,791,105696000,10436189.69,2020-12-15
2019-01,서귀포시,중문동,자동차 임대업,24,2010250,10436189.69,2020-12-15
2019-01,서귀포시,중문동,전시 및 행사 대행업,194,6099100,10436189.69,2020-12-15
2019-01,서귀포시,중문동,중식 음식점업,1588,54094700,10436189.69,2020-12-15
2019-01,서귀포시,중문동,차량용 가스 충전업,38,6262539,10436189.69,2020-12-15
2019-01,서귀포시,중문동,차량용 주유소 운영업,1839,98561229,10436189.69,2020-12-15
2019-01,서귀포시,중문동,체인화 편의점,18853,178815960,10436189.69,2020-12-15
2019-01,서귀포시,중문동,"피자, 햄버거, 샌드위치 및 유사 음식점업",2111,30650790,10436189.69,2020-12-15
2019-01,서귀포시,중문동,한식 음식점업,17029,883002010,10436189.69,2020-12-15
2019-01,서귀포시,중문동,호텔업,205,28540436,10436189.69,2020-12-15
2019-01,서귀포시,중문동,화장품 및 방향제 소매업,71,3139600,10436189.69,2020-12-15
2019-01,서귀포시,중앙동,건강보조식품 소매업,89,18988520,5639645.441000001,2020-12-15
2019-01,서귀포시,중앙동,과실 및 채소 소매업,5670,372528695,5639645.441000001,2020-12-15
2019-01,서귀포시,중앙동,관광 민예품 및 선물용품 소매업,1387,31993950,5639645.441000001,2020-12-15
2019-01,서귀포시,중앙동,그외 기타 종합 소매업,92,14596800,5639645.441000001,2020-12-15
2019-01,서귀포시,중앙동,기타 외국식 음식점업,824,46171500,5639645.441000001,2020-12-15
2019-01,서귀포시,중앙동,기타 주점업,1027,211194005,5639645.441000001,2020-12-15
2019-01,서귀포시,중앙동,기타음식료품위주종합소매업,2677,252072440,5639645.441000001,2020-12-15
2019-01,서귀포시,중앙동,마사지업,13,1950000,5639645.441000001,2020-12-15
2019-01,서귀포시,중앙동,비알콜 음료점업,5260,64448610,5639645.441000001,2020-12-15
2019-01,서귀포시,중앙동,빵 및 과자류 소매업,7185,123988690,5639645.441000001,2020-12-15
2019-01,서귀포시,중앙동,서양식 음식점업,5208,164898610,5639645.441000001,2020-12-15
2019-01,서귀포시,중앙동,수산물 소매업,4769,387426036,5639645.441000001,2020-12-15
2019-01,서귀포시,중앙동,슈퍼마켓,9208,201210870,5639645.441000001,2020-12-15
2019-01,서귀포시,중앙동,스포츠 및 레크레이션 용품 임대업,2680,419241570,5639645.441000001,2020-12-15
2019-01,서귀포시,중앙동,여관업,3260,640918554,5639645.441000001,2020-12-15
2019-01,서귀포시,중앙동,여행사업,131,7148700,5639645.441000001,2020-12-15
2019-01,서귀포시,중앙동,욕탕업,48,3985600,5639645.441000001,2020-12-15
2019-01,서귀포시,중앙동,육류 소매업,1929,209077656,5639645.441000001,2020-12-15
2019-01,서귀포시,중앙동,일반유흥 주점업,2694,712742733,5639645.441000001,2020-12-15
2019-01,서귀포시,중앙동,일식 음식점업,6046,509562400,5639645.441000001,2020-12-15
2019-01,서귀포시,중앙동,전시 및 행사 대행업,1,420000,5639645.441000001,2020-12-15
2019-01,서귀포시,중앙동,중식 음식점업,2782,97033250,5639645.441000001,2020-12-15
2019-01,서귀포시,중앙동,차량용 주유소 운영업,1705,145366465,5639645.441000001,2020-12-15
2019-01,서귀포시,중앙동,체인화 편의점,39611,418197205,5639645.441000001,2020-12-15
2019-01,서귀포시,중앙동,"피자, 햄버거, 샌드위치 및 유사 음식점업",8022,111221450,5639645.441000001,2020-12-15
2019-01,서귀포시,중앙동,한식 음식점업,38005,1782273439,5639645.441000001,2020-12-15
2019-01,서귀포시,중앙동,호텔업,32,2955000,5639645.441000001,2020-12-15
2019-01,서귀포시,중앙동,화장품 및 방향제 소매업,1887,141506478,5639645.441000001,2020-12-15
2019-01,서귀포시,천지동,건강보조식품 소매업,91,19067320,8974586.867999999,2020-12-15
2019-01,서귀포시,천지동,과실 및 채소 소매업,5727,376541695,8974586.867999999,2020-12-15
2019-01,서귀포시,천지동,관광 민예품 및 선물용품 소매업,1426,32561950,8974586.867999999,2020-12-15
2019-01,서귀포시,천지동,그외 기타 종합 소매업,93,14806800,8974586.867999999,2020-12-15
2019-01,서귀포시,천지동,기타 수상오락 서비스업,1,1000000,8974586.867999999,2020-12-15
2019-01,서귀포시,천지동,기타 외국식 음식점업,1730,65810000,8974586.867999999,2020-12-15
2019-01,서귀포시,천지동,기타 주점업,1027,211194005,8974586.867999999,2020-12-15
2019-01,서귀포시,천지동,기타음식료품위주종합소매업,2707,253286090,8974586.867999999,2020-12-15
2019-01,서귀포시,천지동,내항 여객 운송업,451,41067500,8974586.867999999,2020-12-15
2019-01,서귀포시,천지동,마사지업,13,1950000,8974586.867999999,2020-12-15
2019-01,서귀포시,천지동,비알콜 음료점업,7026,79094810,8974586.867999999,2020-12-15
2019-01,서귀포시,천지동,빵 및 과자류 소매업,7989,135372130,8974586.867999999,2020-12-15
2019-01,서귀포시,천지동,서양식 음식점업,6653,194954910,8974586.867999999,2020-12-15
2019-01,서귀포시,천지동,수산물 소매업,4863,408504536,8974586.867999999,2020-12-15
2019-01,서귀포시,천지동,슈퍼마켓,9766,215300070,8974586.867999999,2020-12-15
2019-01,서귀포시,천지동,스포츠 및 레크레이션 용품 임대업,2687,420771820,8974586.867999999,2020-12-15
2019-01,서귀포시,천지동,여관업,3281,643821554,8974586.867999999,2020-12-15
2019-01,서귀포시,천지동,여행사업,131,7148700,8974586.867999999,2020-12-15
2019-01,서귀포시,천지동,욕탕업,829,14619300,8974586.867999999,2020-12-15
2019-01,서귀포시,천지동,육류 소매업,2005,211963956,8974586.867999999,2020-12-15
2019-01,서귀포시,천지동,일반유흥 주점업,2694,712742733,8974586.867999999,2020-12-15
2019-01,서귀포시,천지동,일식 음식점업,6203,517152900,8974586.867999999,2020-12-15
2019-01,서귀포시,천지동,전시 및 행사 대행업,66,2067900,8974586.867999999,2020-12-15
2019-01,서귀포시,천지동,중식 음식점업,3580,115906350,8974586.867999999,2020-12-15
2019-01,서귀포시,천지동,차량용 가스 충전업,275,34070763,8974586.867999999,2020-12-15
2019-01,서귀포시,천지동,차량용 주유소 운영업,4220,294608921,8974586.867999999,2020-12-15
2019-01,서귀포시,천지동,체인화 편의점,50933,523539795,8974586.867999999,2020-12-15
2019-01,서귀포시,천지동,"피자, 햄버거, 샌드위치 및 유사 음식점업",8561,122399780,8974586.867999999,2020-12-15
2019-01,서귀포시,천지동,한식 음식점업,44921,2062380374,8974586.867999999,2020-12-15
2019-01,서귀포시,천지동,호텔업,252,37305105,8974586.867999999,2020-12-15
2019-01,서귀포시,천지동,화장품 및 방향제 소매업,1890,141712478,8974586.867999999,2020-12-15
2019-01,서귀포시,표선면,건강보조식품 소매업,59,31153540,11270311.24,2020-12-15
2019-01,서귀포시,표선면,과실 및 채소 소매업,1291,185642950,11270311.24,2020-12-15
2019-01,서귀포시,표선면,관광 민예품 및 선물용품 소매업,485,108624500,11270311.24,2020-12-15
2019-01,서귀포시,표선면,그외 기타 스포츠시설 운영업,93,6493000,11270311.24,2020-12-15
2019-01,서귀포시,표선면,그외 기타 종합 소매업,6,3180000,11270311.24,2020-12-15
2019-01,서귀포시,표선면,기타 외국식 음식점업,43,1139000,11270311.24,2020-12-15
2019-01,서귀포시,표선면,기타 주점업,142,26863000,11270311.24,2020-12-15
2019-01,서귀포시,표선면,기타음식료품위주종합소매업,5798,211398454,11270311.24,2020-12-15
2019-01,서귀포시,표선면,비알콜 음료점업,873,11870020,11270311.24,2020-12-15
2019-01,서귀포시,표선면,빵 및 과자류 소매업,1255,21130810,11270311.24,2020-12-15
2019-01,서귀포시,표선면,서양식 음식점업,1408,28513260,11270311.24,2020-12-15
2019-01,서귀포시,표선면,수산물 소매업,674,57562036,11270311.24,2020-12-15
2019-01,서귀포시,표선면,슈퍼마켓,6961,253977297,11270311.24,2020-12-15
2019-01,서귀포시,표선면,스포츠 및 레크레이션 용품 임대업,818,26129100,11270311.24,2020-12-15
2019-01,서귀포시,표선면,여관업,355,38252300,11270311.24,2020-12-15
2019-01,서귀포시,표선면,욕탕업,6,540000,11270311.24,2020-12-15
2019-01,서귀포시,표선면,육류 소매업,602,29006400,11270311.24,2020-12-15
2019-01,서귀포시,표선면,일반유흥 주점업,453,80931000,11270311.24,2020-12-15
2019-01,서귀포시,표선면,일식 음식점업,659,83100000,11270311.24,2020-12-15
2019-01,서귀포시,표선면,전시 및 행사 대행업,2446,88133100,11270311.24,2020-12-15
2019-01,서귀포시,표선면,중식 음식점업,775,23358100,11270311.24,2020-12-15
2019-01,서귀포시,표선면,차량용 가스 충전업,260,30350500,11270311.24,2020-12-15
2019-01,서귀포시,표선면,차량용 주유소 운영업,5021,310948876,11270311.24,2020-12-15
2019-01,서귀포시,표선면,체인화 편의점,13548,159061800,11270311.24,2020-12-15
2019-01,서귀포시,표선면,"피자, 햄버거, 샌드위치 및 유사 음식점업",1221,23089400,11270311.24,2020-12-15
2019-01,서귀포시,표선면,한식 음식점업,11775,615237063,11270311.24,2020-12-15
2019-01,서귀포시,표선면,화장품 및 방향제 소매업,474,15598320,11270311.24,2020-12-15
2019-01,서귀포시,표선면,휴양콘도 운영업,1657,238165510,11270311.24,2020-12-15
2019-01,서귀포시,효돈동,과실 및 채소 소매업,618,80865900,4046355.51,2020-12-15
2019-01,서귀포시,효돈동,그외 기타 종합 소매업,4,3100000,4046355.51,2020-12-15
2019-01,서귀포시,효돈동,기타 외국식 음식점업,63,2025000,4046355.51,2020-12-15
2019-01,서귀포시,효돈동,기타음식료품위주종합소매업,1258,37791540,4046355.51,2020-12-15
2019-01,서귀포시,효돈동,비알콜 음료점업,147,1881500,4046355.51,2020-12-15
2019-01,서귀포시,효돈동,빵 및 과자류 소매업,482,5555870,4046355.51,2020-12-15
2019-01,서귀포시,효돈동,서양식 음식점업,1954,39047550,4046355.51,2020-12-15
2019-01,서귀포시,효돈동,수산물 소매업,249,14010500,4046355.51,2020-12-15
2019-01,서귀포시,효돈동,슈퍼마켓,767,16432070,4046355.51,2020-12-15
2019-01,서귀포시,효돈동,여관업,6,4538300,4046355.51,2020-12-15
2019-01,서귀포시,효돈동,욕탕업,6,100500,4046355.51,2020-12-15
2019-01,서귀포시,효돈동,육류 소매업,183,20093400,4046355.51,2020-12-15
2019-01,서귀포시,효돈동,일식 음식점업,131,8811000,4046355.51,2020-12-15
2019-01,서귀포시,효돈동,중식 음식점업,907,22719000,4046355.51,2020-12-15
2019-01,서귀포시,효돈동,차량용 가스 충전업,140,22250190,4046355.51,2020-12-15
2019-01,서귀포시,효돈동,차량용 주유소 운영업,3605,223889021,4046355.51,2020-12-15
2019-01,서귀포시,효돈동,체인화 편의점,4788,48073894,4046355.51,2020-12-15
2019-01,서귀포시,효돈동,"피자, 햄버거, 샌드위치 및 유사 음식점업",374,3362000,4046355.51,2020-12-15
2019-01,서귀포시,효돈동,한식 음식점업,2879,152071650,4046355.51,2020-12-15
2019-01,제주시,건입동,건강보조식품 소매업,5,890000,10249409.14,2020-12-15
2019-01,제주시,건입동,과실 및 채소 소매업,238,38520644,10249409.14,2020-12-15
2019-01,제주시,건입동,관광 민예품 및 선물용품 소매업,122,2067550,10249409.14,2020-12-15
